tx_id,date,sender_address,receiver_address,moniker,token,amount,fee_token,fee_amount,test
C18C4D9FD7FBA069285E311023B235FCAE21A18B42C44BC52759863238E59A68,2022-12-19 13:40:09 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,StakeWithUs,uluna,10009,uluna,2047,true
C18C4D9FD7FBA069285E311023B235FCAE21A18B42C44BC52759863238E59A68,2022-12-19 13:40:09 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1wwq9mfkkqfta334d4hcjrjau9y50a4hw37zhdl,StakeWithUs,uluna,95,uluna,9914,true
109CB3080AE21650288E887F655C0B2303D34324D8753BDB4C0F437506948AE6,2022-12-19 13:39:45 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," polkachu.com",uluna,10006,uluna,2046,true
109CB3080AE21650288E887F655C0B2303D34324D8753BDB4C0F437506948AE6,2022-12-19 13:39:45 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1rr2g4z2ch4cqwl8s70yj94a5l2vakg0v36nmjh," polkachu.com",uluna,95,uluna,9911,true
AB75B6A43875890492FA2C016425FB0372D4C328CEE23937EC871CBAE502214B,2022-12-19 13:39:27 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1pwum4swah9t5mjynalk3f334v4ztxc66k29v25," WhisperNode🤐 | REStake + 100% MEV to Stakers 💵",uluna,4752,uluna,5253,true
AB75B6A43875890492FA2C016425FB0372D4C328CEE23937EC871CBAE502214B,2022-12-19 13:39:27 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," WhisperNode🤐 | REStake + 100% MEV to Stakers 💵",uluna,10005,uluna,2079,true
5557237F191353526B1C72E907AFC93AACBD65F04814337DFFEE5496CD76AA99,2022-12-19 13:38:56 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper13qjxhnw98lm36rxc9yjakkmulhpv7zctdhcl03,Gidorah,uluna,9406,uluna,596,true
5557237F191353526B1C72E907AFC93AACBD65F04814337DFFEE5496CD76AA99,2022-12-19 13:38:56 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Gidorah,uluna,10002,uluna,2004,true
1B2E126D7D67FD45EF85B01CA112C3C1B96DC20DB1BA853E58CD2F22CC6B2DCA,2022-12-19 13:38:50 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1tz203ptlsfs8c63f2j0d0872pt5frjrvtfg0vd,🔥 LUNC DAO 🔥,uluna,950,uluna,9058,true
1B2E126D7D67FD45EF85B01CA112C3C1B96DC20DB1BA853E58CD2F22CC6B2DCA,2022-12-19 13:38:50 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,🔥 LUNC DAO 🔥,uluna,10008,uluna,2078,true
31ADCE39F775FFD62CCB5E61309D6F7D48890926898CB4B69813731B32360417,2022-12-19 13:38:07 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,syncnode,uluna,10009,uluna,2082,true
31ADCE39F775FFD62CCB5E61309D6F7D48890926898CB4B69813731B32360417,2022-12-19 13:38:07 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1e4sju9ya52l8ndjcneut4hg52y228360j0w86r,syncnode,uluna,2852,uluna,7157,true
0C846A5449FE23FB87A10D1DF01B72EC3CEDAD044FCC52ED53B08FA092D4F8DC,2022-12-19 13:37:44 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1lelhxdzwn9ddecv6sv0kcxj5tguurxnzcfs5wf,Orbital Command,uluna,95,uluna,9914,true
0C846A5449FE23FB87A10D1DF01B72EC3CEDAD044FCC52ED53B08FA092D4F8DC,2022-12-19 13:37:44 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Orbital Command,uluna,10009,uluna,2039,true
021D1FE7542D5A4A3991169409C12878FE95012CEA85CFDED21883E0E67DF1E7,2022-12-19 13:35:49 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1gtw2uxdkdt3tvq790ckjz8jm8qgwkdw3uptstn,Terran One,uluna,4753,uluna,5253,true
021D1FE7542D5A4A3991169409C12878FE95012CEA85CFDED21883E0E67DF1E7,2022-12-19 13:35:49 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Terran One,uluna,10006,uluna,2009,true
3A1C5D588E3951D15F806A4CE6F385DBAFE9B35B6DC84716A11B2886A9DD8F26,2022-12-19 13:34:13 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ge3vqn6cjkk2xkfwpg5ussjwxvahs2f6at87yp,coinhall.org,uluna,4754,uluna,5255,true
3A1C5D588E3951D15F806A4CE6F385DBAFE9B35B6DC84716A11B2886A9DD8F26,2022-12-19 13:34:13 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,coinhall.org,uluna,10009,uluna,2066,true
F1A3AB2BA462FF6E70D5540476AD4244CF648D4C82DA43757D6553D65E9DE702,2022-12-19 13:34:00 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper199fjq4rnfvz24cktl8cervx8h8e90rukmgdv5x,✅ CryptoCrew - 100% MEV revenue to $LUNA stakers! #IBCgang #REstake,uluna,95,uluna,9905,true
F1A3AB2BA462FF6E70D5540476AD4244CF648D4C82DA43757D6553D65E9DE702,2022-12-19 13:34:00 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,✅ CryptoCrew - 100% MEV revenue to $LUNA stakers! #IBCgang #REstake,uluna,10000,uluna,2034,true
0F1BDDBB878182C537A61200C7BBBFC7ADD38F566FBD247557E46F7A6E8B4511,2022-12-19 13:33:54 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," polkachu.com",uluna,10009,uluna,2097,true
0F1BDDBB878182C537A61200C7BBBFC7ADD38F566FBD247557E46F7A6E8B4511,2022-12-19 13:33:54 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1rr2g4z2ch4cqwl8s70yj94a5l2vakg0v36nmjh," polkachu.com",uluna,95,uluna,9914,true
EB50787EE9AF4C941D223D29A1C473ED32D3842AF9BA36585F78B22C14CADEE3,2022-12-19 13:33:18 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ygwhuksjq3nymd9n8kmceaxd3vxv97u7ja33aj,FreshLUNA.com,uluna,0,uluna,0,true
EB50787EE9AF4C941D223D29A1C473ED32D3842AF9BA36585F78B22C14CADEE3,2022-12-19 13:33:18 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,FreshLUNA.com,uluna,0,uluna,0,true
375C2297359F8FB5447A37D54B3A96A975BD186065120C327551D75DB4ACD6E6,2022-12-19 13:33:00 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1lelhxdzwn9ddecv6sv0kcxj5tguurxnzcfs5wf,Orbital Command,uluna,95,uluna,9914,true
375C2297359F8FB5447A37D54B3A96A975BD186065120C327551D75DB4ACD6E6,2022-12-19 13:33:00 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Orbital Command,uluna,10009,uluna,2070,true
DE62FF5C2FCEBD6E880ED9865EF951ED318C132C98BA2BFAAE23C028023DDFBA,2022-12-19 13:32:06 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,CAPAPULT,uluna,0,uluna,0,true
DE62FF5C2FCEBD6E880ED9865EF951ED318C132C98BA2BFAAE23C028023DDFBA,2022-12-19 13:32:06 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1cqc26lnatzxvu0z5nd4yx8m4ecllkm7jlakwrw,CAPAPULT,uluna,0,uluna,0,true
93EA6871A7E37E642B2FDD845DB68ADDD4B46B665A5F4030E51D974AC5F63F52,2022-12-19 13:31:05 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Terran One,uluna,10006,uluna,2092,true
93EA6871A7E37E642B2FDD845DB68ADDD4B46B665A5F4030E51D974AC5F63F52,2022-12-19 13:31:05 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1gtw2uxdkdt3tvq790ckjz8jm8qgwkdw3uptstn,Terran One,uluna,4753,uluna,5253,true
002E135DA541F90A7284C90EA03A4279EB672EE2F4BE1A075CB0FF37EE9E2C2E,2022-12-19 13:30:53 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1tz203ptlsfs8c63f2j0d0872pt5frjrvtfg0vd,🔥 LUNC DAO 🔥,uluna,950,uluna,9059,true
002E135DA541F90A7284C90EA03A4279EB672EE2F4BE1A075CB0FF37EE9E2C2E,2022-12-19 13:30:53 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,🔥 LUNC DAO 🔥,uluna,10009,uluna,2087,true
41DB538651C69046EA95F0A4922ABDC1565263F639302B78D30DF0A8AED83C95,2022-12-19 13:30:35 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1hr7svdp2rga9vf3ry95sx7g5wyspgwmg96vqg5,PFC - Panama Flower Company,uluna,6560,uluna,3448,true
41DB538651C69046EA95F0A4922ABDC1565263F639302B78D30DF0A8AED83C95,2022-12-19 13:30:35 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,PFC - Panama Flower Company,uluna,10008,uluna,2010,true
7D5CA6A9ECB77D3F6BF09D59454783CCB0903F27A56D6BA0EB1B1EF7E3AEB60F,2022-12-19 13:30:23 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,syncnode,uluna,10007,uluna,2047,true
7D5CA6A9ECB77D3F6BF09D59454783CCB0903F27A56D6BA0EB1B1EF7E3AEB60F,2022-12-19 13:30:23 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1e4sju9ya52l8ndjcneut4hg52y228360j0w86r,syncnode,uluna,2852,uluna,7155,true
A88C6C2DEB7712C8C788AD589F1938D0F216F8B9B059A77935F8F4D333D7CEEB,2022-12-19 13:30:15 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1q8w4u2wyhx574m70gwe8km5za2ptanny9mnqy3,Ceres Ventures,uluna,0,uluna,0,true
A88C6C2DEB7712C8C788AD589F1938D0F216F8B9B059A77935F8F4D333D7CEEB,2022-12-19 13:30:15 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Ceres Ventures,uluna,0,uluna,0,true
9B51580637791AD741104ABF402E6F02488CB4A09651406427D3633CB1F73457,2022-12-19 13:29:38 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1wwq9mfkkqfta334d4hcjrjau9y50a4hw37zhdl,StakeWithUs,uluna,95,uluna,9911,true
9B51580637791AD741104ABF402E6F02488CB4A09651406427D3633CB1F73457,2022-12-19 13:29:38 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,StakeWithUs,uluna,10006,uluna,2015,true
EE173496929AF6F8304E47B5D6E9D6CA8EB97E63AC33285FAE8777DF9DD5D1C2,2022-12-19 13:29:32 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1u8lglu36g5x6shp2xyd35hcs45x9cvmj6tmvd8,Enigma,uluna,7605,uluna,2402,true
EE173496929AF6F8304E47B5D6E9D6CA8EB97E63AC33285FAE8777DF9DD5D1C2,2022-12-19 13:29:32 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Enigma,uluna,10007,uluna,2016,true
D74FD2E05FBB2F0D2DFC04EBE03ED67BE381B728D97BD1BDDEC29CEBD4B0D2C3,2022-12-19 13:29:26 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper13qjxhnw98lm36rxc9yjakkmulhpv7zctdhcl03,Gidorah,uluna,9412,uluna,596,true
D74FD2E05FBB2F0D2DFC04EBE03ED67BE381B728D97BD1BDDEC29CEBD4B0D2C3,2022-12-19 13:29:26 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Gidorah,uluna,10008,uluna,2018,true
C577D567637CC5549F61DE4050511324677B85AB9F90702907B684168A5E6FE9,2022-12-19 13:29:24 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1j4cc2p4f4t4m3z37gumr6cr64vm605aa4wmcyf,Moon Platoon,uluna,0,uluna,0,true
C577D567637CC5549F61DE4050511324677B85AB9F90702907B684168A5E6FE9,2022-12-19 13:29:24 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Moon Platoon,uluna,0,uluna,0,true
FF1DFCE2198F5ED7104DE540EAE0113E99F2BA5F2B96F7D80BF188E756AC2A11,2022-12-19 13:28:48 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Synergy Nodes,uluna,10009,uluna,2024,true
FF1DFCE2198F5ED7104DE540EAE0113E99F2BA5F2B96F7D80BF188E756AC2A11,2022-12-19 13:28:48 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1tm0xkark2ufecmdhgaaw7gqsycyt4qag6py8x6,Synergy Nodes,uluna,95,uluna,9914,true
735085FAB9D787868E22FF170E12C6BD425390C594BC01E4868C6AAF4A0E7075,2022-12-19 13:28:36 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1lelhxdzwn9ddecv6sv0kcxj5tguurxnzcfs5wf,Orbital Command,uluna,95,uluna,9914,true
735085FAB9D787868E22FF170E12C6BD425390C594BC01E4868C6AAF4A0E7075,2022-12-19 13:28:36 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Orbital Command,uluna,10009,uluna,2014,true
322604595A7A648C147AFFF5B38C86522AC65DAB47325316BFE9D2466E6D0359,2022-12-19 13:28:30 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Angel Protocol,uluna,10009,uluna,2012,true
322604595A7A648C147AFFF5B38C86522AC65DAB47325316BFE9D2466E6D0359,2022-12-19 13:28:30 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper10ge6t62gzesz378e09kkgqvx9ev7tf6xcsrqqu,Angel Protocol,uluna,9509,uluna,500,true
788505FC0CABA7558F5B791464DBDA9FD165CF1A99E891A25C435C6761620888,2022-12-19 13:28:06 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,coinhall.org,uluna,10008,uluna,2010,true
788505FC0CABA7558F5B791464DBDA9FD165CF1A99E891A25C435C6761620888,2022-12-19 13:28:06 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ge3vqn6cjkk2xkfwpg5ussjwxvahs2f6at87yp,coinhall.org,uluna,4754,uluna,5254,true
31D8A9BC1730EAC8D6588AA6953AC125C47CC1A4BA1EF72718BF2F0AA3F3ED1F,2022-12-19 13:27:48 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," polkachu.com",uluna,10004,uluna,2020,true
31D8A9BC1730EAC8D6588AA6953AC125C47CC1A4BA1EF72718BF2F0AA3F3ED1F,2022-12-19 13:27:48 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1rr2g4z2ch4cqwl8s70yj94a5l2vakg0v36nmjh," polkachu.com",uluna,95,uluna,9909,true
8A9FF11D8A6005760D98EB5C707DCCA9B263F92BBBC31191D0A7382C757173E9,2022-12-19 13:26:48 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1yy5379nk24xffpq4egw7ue4ad3j7l79ma2enmz," AutoStake 🛡️ Slash Protected",uluna,95,uluna,9913,true
8A9FF11D8A6005760D98EB5C707DCCA9B263F92BBBC31191D0A7382C757173E9,2022-12-19 13:26:48 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," AutoStake 🛡️ Slash Protected",uluna,10008,uluna,2030,true
39ED41093657A28E208B215EB85E22E41E5984C5B541348E96FD7BE9AD9AEFB8,2022-12-19 13:26:35 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1gtw2uxdkdt3tvq790ckjz8jm8qgwkdw3uptstn,Terran One,uluna,4754,uluna,5255,true
39ED41093657A28E208B215EB85E22E41E5984C5B541348E96FD7BE9AD9AEFB8,2022-12-19 13:26:35 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Terran One,uluna,10009,uluna,2065,true
C562FE183B93582D044D58D5AACDD046E0857BFD215A3DD7BFB9DB1ED02A006A,2022-12-19 13:26:11 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Luna Station 88,uluna,10004,uluna,2018,true
C562FE183B93582D044D58D5AACDD046E0857BFD215A3DD7BFB9DB1ED02A006A,2022-12-19 13:26:11 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ccwgk6gvgtm556gxe0v79p48nrgsey05w3fle4,Luna Station 88,uluna,4752,uluna,5252,true
73B0096E01349701627677F7E30DA52B4A219B73D2060913A20036DCBC8D571B,2022-12-19 13:24:29 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Imperator.co,uluna,10006,uluna,2022,true
73B0096E01349701627677F7E30DA52B4A219B73D2060913A20036DCBC8D571B,2022-12-19 13:24:29 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1u53qwdgafryksqnzq3k7e5eyph7jlh8kgc3va4,Imperator.co,uluna,95,uluna,9911,true
C68F7F4CCF8A7086D88A2D2F939984445B3AC903DD42B734EC3FC0B0C0E67982,2022-12-19 13:24:23 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Orbital Command,uluna,10008,uluna,2025,true
C68F7F4CCF8A7086D88A2D2F939984445B3AC903DD42B734EC3FC0B0C0E67982,2022-12-19 13:24:23 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1lelhxdzwn9ddecv6sv0kcxj5tguurxnzcfs5wf,Orbital Command,uluna,95,uluna,9913,true
7715B6799FD6C51340D4443D5239EF390214068B9A1BC78782B396E16C3D7E9F,2022-12-19 13:23:47 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,🔥 LUNC DAO 🔥,uluna,10008,uluna,2035,true
7715B6799FD6C51340D4443D5239EF390214068B9A1BC78782B396E16C3D7E9F,2022-12-19 13:23:47 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1tz203ptlsfs8c63f2j0d0872pt5frjrvtfg0vd,🔥 LUNC DAO 🔥,uluna,950,uluna,9058,true
FE3D69C09928AC7A09A8849B3F7B89AE18D896411FD335A4E89E773684B05B89,2022-12-19 13:23:17 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,syncnode,uluna,10008,uluna,2050,true
FE3D69C09928AC7A09A8849B3F7B89AE18D896411FD335A4E89E773684B05B89,2022-12-19 13:23:17 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1e4sju9ya52l8ndjcneut4hg52y228360j0w86r,syncnode,uluna,2852,uluna,7156,true
A1CD18FD30E4157042288C98E15DB4473FD15A395E2AD5F2EDC3A73EEEF9770B,2022-12-19 13:22:40 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,moonshot,uluna,0,uluna,0,true
A1CD18FD30E4157042288C98E15DB4473FD15A395E2AD5F2EDC3A73EEEF9770B,2022-12-19 13:22:40 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1l9mchtvqgvpyskgtemsrkjn0e57a7wm6c863uj,moonshot,uluna,0,uluna,0,true
74083CF4F6FAC9DB69967C41A13D0FBB1D34E7460FCE2B7A915AC0CCC8F6E864,2022-12-19 13:22:22 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ge3vqn6cjkk2xkfwpg5ussjwxvahs2f6at87yp,coinhall.org,uluna,4753,uluna,5253,true
74083CF4F6FAC9DB69967C41A13D0FBB1D34E7460FCE2B7A915AC0CCC8F6E864,2022-12-19 13:22:22 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,coinhall.org,uluna,10006,uluna,2084,true
307617B9601355FC75EAF404DB3823A4A5DC2E0D44E364E6732238CFA58D512A,2022-12-19 13:22:16 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1rr2g4z2ch4cqwl8s70yj94a5l2vakg0v36nmjh," polkachu.com",uluna,95,uluna,9914,true
307617B9601355FC75EAF404DB3823A4A5DC2E0D44E364E6732238CFA58D512A,2022-12-19 13:22:16 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy," polkachu.com",uluna,10009,uluna,2045,true
86AC3B033672E72CBD3D6AE428660EFB3505C0F07375EA4E0CE40FE69508E1F8,2022-12-19 13:21:51 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,Terran One,uluna,10009,uluna,2096,true
86AC3B033672E72CBD3D6AE428660EFB3505C0F07375EA4E0CE40FE69508E1F8,2022-12-19 13:21:51 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1gtw2uxdkdt3tvq790ckjz8jm8qgwkdw3uptstn,Terran One,uluna,4754,uluna,5255,true
B0784D336C1E30801A5E6D8D8EFD4040F338019F9C9068CBC26EA0F78D4DD56F,2022-12-19 13:20:57 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,PFC - Panama Flower Company,uluna,10007,uluna,2033,true
B0784D336C1E30801A5E6D8D8EFD4040F338019F9C9068CBC26EA0F78D4DD56F,2022-12-19 13:20:57 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1hr7svdp2rga9vf3ry95sx7g5wyspgwmg96vqg5,PFC - Panama Flower Company,uluna,6559,uluna,3448,true
B7AE0F25F2606ACCF7691FA69430DD68505DFFD6307724D7B9F067DA9EDB0C3B,2022-12-19 13:20:45 -0500 EST,terra1ju9cgpl78qszngdkvrpjht00f7wf6hql6l9v8q,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,FreshLUNA.com,uluna,0,uluna,0,true
B7AE0F25F2606ACCF7691FA69430DD68505DFFD6307724D7B9F067DA9EDB0C3B,2022-12-19 13:20:45 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper1ygwhuksjq3nymd9n8kmceaxd3vxv97u7ja33aj,FreshLUNA.com,uluna,0,uluna,0,true
DFC2EA83F1759C27539FC14C4A9A8A7824F33BD53C602302E612B564DD56BB15,2022-12-19 13:20:26 -0500 EST,terra1d5fzv2y8fpdax4u2nnzrn5uf9ghyu5sxr865uy,terravaloper13qjxhnw98lm36rxc9yjakkmulhpv7zctdhcl03,Gidorah,uluna,9411,uluna,596,true
